Time (ms)	Vapor Fraction
1296.666667	0.475131836
1297	0.476701172
1297.333333	0.477915039
1297.666667	0.481810547
1298	0.489119141
1298.333333	0.488290039
1298.666667	0.496271484
1299	0.494620117
1299.333333	0.499960938
1299.666667	0.500514648
1300	0.504588867
1300.333333	0.508789063
1300.666667	0.509829102
1301	0.513176758
1301.333333	0.515539063
1301.666667	0.518620117
1302	0.522931641
1302.333333	0.523585938
1302.666667	0.524638672
1303	0.523385742
1303.333333	0.529419922
1303.666667	0.533194336
1304	0.535318359
1304.333333	0.538625
1304.666667	0.538289063
1305	0.545233398
1305.333333	0.545448242
1305.666667	0.547625
1306	0.549487305
1306.333333	0.55380957
1306.666667	0.555121094
1307	0.554768555
1307.333333	0.558979492
1307.666667	0.56209082
1308	0.564983398
1308.333333	0.564508789
1308.666667	0.568768555
1309	0.572241211
1309.333333	0.572878906
1309.666667	0.575568359
1310	0.581237305
1310.333333	0.583573242
1310.666667	0.587922852
1311	0.586541016
1311.333333	0.590941406
1311.666667	0.594708984
1312	0.594696289
1312.333333	0.597944336
1312.666667	0.601104492
1313	0.603115234
1313.333333	0.604677734
1313.666667	0.607349609
1314	0.610191406
1314.333333	0.611376953
1314.666667	0.613051758
1315	0.614143555
1315.333333	0.61394043
1315.666667	0.61543457
1316	0.617140625
1316.333333	0.616908203
1316.666667	0.619984375
1317	0.621501953
1317.333333	0.622703125
1317.666667	0.626466797
1318	0.625931641
1318.333333	0.631092773
1318.666667	0.632364258
1319	0.632111328
1319.333333	0.631841797
1319.666667	0.631928711
1320	0.633321289
1320.333333	0.633292969
1320.666667	0.630851563
1321	0.630016602
1321.333333	0.629580078
1321.666667	0.629723633
1322	0.630575195
1322.333333	0.630530273
1322.666667	0.631169922
1323	0.633349609
1323.333333	0.6301875
1323.666667	0.635484375
1324	0.634899414
1324.333333	0.634612305
1324.666667	0.635921875
1325	0.633620117
1325.333333	0.633960938
1325.666667	0.631201172
1326	0.632990234
1326.333333	0.63199707
1326.666667	0.633157227
1327	0.632575195
1327.333333	0.635456055
1327.666667	0.636845703
1328	0.637670898
1328.333333	0.638177734
1328.666667	0.640242188
1329	0.641395508
1329.333333	0.641123047
1329.666667	0.640519531
1330	0.643075195
1330.333333	0.641388672
1330.666667	0.642336914
1331	0.643150391
1331.333333	0.643445313
1331.666667	0.643952148
1332	0.645834961
1332.333333	0.645863281
1332.666667	0.645176758
1333	0.64569043
1333.333333	0.64671875
1333.666667	0.647311523
1334	0.63921582
1334.333333	0.647287109
1334.666667	0.645510742
1335	0.647230469
1335.333333	0.646897461
1335.666667	0.638506836
1336	0.638275391
1336.333333	0.634523438
1336.666667	0.634927734
1337	0.634618164
1337.333333	0.632852539
1337.666667	0.630802734
1338	0.629199219
1338.333333	0.632954102
1338.666667	0.629336914
1339	0.630022461
1339.333333	0.630703125
1339.666667	0.631333008
1340	0.631541016
1340.333333	0.627478516
1340.666667	0.630108398
1341	0.627248047
1341.333333	0.627689453
1341.666667	0.633492188
1342	0.635213867
1342.333333	0.634871094
1342.666667	0.641131836
1343	0.640995117
1343.333333	0.641390625
1343.666667	0.642071289
1344	0.642603516
1344.333333	0.635452148
1344.666667	0.636629883
1345	0.631820313
1345.333333	0.637349609
1345.666667	0.636432617
1346	0.629209961
1346.333333	0.634151367
1346.666667	0.637394531
1347	0.63737793
1347.333333	0.634320313
1347.666667	0.635964844
1348	0.632671875
1348.333333	0.628852539
1348.666667	0.633763672
1349	0.631553711
1349.333333	0.631879883
1349.666667	0.628644531
1350	0.633838867
1350.333333	0.640255859
1350.666667	0.641130859
1351	0.642431641
1351.333333	0.643327148
1351.666667	0.644071289
1352	0.64687793
1352.333333	0.648102539
1352.666667	0.650853516
1353	0.652790039
1353.333333	0.655213867
1353.666667	0.657225586
1354	0.661213867
1354.333333	0.662510742
1354.666667	0.664958984
1355	0.667692383
1355.333333	0.666222656
1355.666667	0.669338867
1356	0.670919922
1356.333333	0.6716875
1356.666667	0.672154297
1357	0.672837891
1357.333333	0.673972656
1357.666667	0.675345703
1358	0.675944336
1358.333333	0.677324219
1358.666667	0.679801758
1359	0.681827148
1359.333333	0.679964844
1359.666667	0.681556641
1360	0.682865234
1360.333333	0.683439453
1360.666667	0.68284668
1361	0.682837891
1361.333333	0.683178711
1361.666667	0.682920898
1362	0.683819336
1362.333333	0.679066406
1362.666667	0.676978516
1363	0.693709961
1363.333333	0.693907227
1363.666667	0.695125
1364	0.695137695
1364.333333	0.694701172
1364.666667	0.694095703
1365	0.693379883
1365.333333	0.691165039
1365.666667	0.682275391
1366	0.681058594
1366.333333	0.686342773
1366.666667	0.685579102
1367	0.675573242
1367.333333	0.649898438
1367.666667	0.64753418
1368	0.645589844
1368.333333	0.643817383
1368.666667	0.639333008
1369	0.637746094
1369.333333	0.634702148
1369.666667	0.655579102
1370	0.653785156
1370.333333	0.652492188
1370.666667	0.651521484
1371	0.650631836
1371.333333	0.644530273
1371.666667	0.644143555
1372	0.643452148
1372.333333	0.649110352
1372.666667	0.620045898
1373	0.614680664
1373.333333	0.613161133
1373.666667	0.614566406
1374	0.612613281
1374.333333	0.610814453
1374.666667	0.609923828
1375	0.612742188
1375.333333	0.606077148
1375.666667	0.6040625
1376	0.603094727
1376.333333	0.600750977
1376.666667	0.597650391
1377	0.594047852
1377.333333	0.591615234
1377.666667	0.589742188
1378	0.587702148
1378.333333	0.585702148
1378.666667	0.582125
1379	0.580807617
1379.333333	0.577644531
1379.666667	0.576688477
1380	0.573821289
1380.333333	0.572458984
1380.666667	0.570083984
1381	0.568264648
1381.333333	0.56596582
1381.666667	0.565527344
1382	0.563873047
1382.333333	0.564258789
1382.666667	0.563512695
1383	0.564262695
1383.333333	0.564990234
1383.666667	0.565056641
1384	0.566703125
1384.333333	0.566473633
1384.666667	0.566681641
1385	0.564171875
1385.333333	0.567854492
1385.666667	0.568244141
1386	0.567029297
1386.333333	0.566800781
1386.666667	0.557839844
1387	0.563277344
1387.333333	0.563631836
1387.666667	0.558625977
1388	0.559648438
1388.333333	0.558365234
1388.666667	0.554598633
1389	0.551216797
1389.333333	0.551005859
1389.666667	0.550525391
1390	0.550006836
1390.333333	0.549132813
1390.666667	0.54709082
1391	0.549678711
1391.333333	0.548335938
1391.666667	0.547330078
1392	0.544901367
1392.333333	0.543166992
1392.666667	0.545874023
1393	0.546731445
1393.333333	0.542666992
1393.666667	0.541332031
1394	0.538360352
1394.333333	0.536039063
1394.666667	0.537702148
1395	0.536102539
1395.333333	0.531788086
1395.666667	0.530432617
1396	0.527484375
1396.333333	0.524382813
1396.666667	0.521842773
1397	0.521739258
1397.333333	0.518129883
1397.666667	0.516181641
1398	0.5154375
1398.333333	0.515810547
1398.666667	0.515853516
1399	0.515560547
1399.333333	0.51606543
1399.666667	0.512695313
1400	0.51319043
1400.333333	0.508829102
1400.666667	0.509880859
1401	0.510438477
1401.333333	0.508395508
1401.666667	0.508256836
1402	0.507677734
1402.333333	0.506967773
1402.666667	0.504568359
1403	0.504600586
1403.333333	0.504609375
1403.666667	0.50572168
1404	0.498395508
1404.333333	0.495919922
1404.666667	0.497666016
1405	0.497501953
1405.333333	0.501828125
1405.666667	0.501182617
1406	0.50109668
1406.333333	0.503076172
1406.666667	0.502512695
1407	0.499025391
1407.333333	0.501552734
1407.666667	0.498619141
1408	0.497932617
1408.333333	0.500121094
1408.666667	0.499172852
1409	0.499428711
1409.333333	0.502054688
1409.666667	0.506678711
1410	0.507758789
1410.333333	0.504713867
1410.666667	0.507072266
1411	0.504423828
1411.333333	0.503836914
1411.666667	0.50368457
1412	0.499769531
1412.333333	0.498741211
1412.666667	0.498876953
1413	0.499756836
1413.333333	0.502088867
1413.666667	0.498726563
1414	0.496114258
1414.333333	0.497157227
1414.666667	0.494771484
1415	0.493373047
1415.333333	0.496919922
1415.666667	0.506613281
1416	0.508276367
1416.333333	0.508741211
1416.666667	0.509508789
1417	0.515282227
1417.333333	0.51425
1417.666667	0.531845703
1418	0.515597656
1418.333333	0.507856445
1418.666667	0.510327148
1419	0.510253906
1419.333333	0.514728516
1419.666667	0.5154375
1420	0.520458008
1420.333333	0.522619141
1420.666667	0.524268555
1421	0.527082031
1421.333333	0.530881836
1421.666667	0.537030273
1422	0.547664063
1422.333333	0.54690332
1422.666667	0.542009766
1423	0.545728516
1423.333333	0.552283203
1423.666667	0.550230469
1424	0.555443359
1424.333333	0.554398438
1424.666667	0.558394531
1425	0.561599609
1425.333333	0.562905273
1425.666667	0.564842773
1426	0.565294922
1426.333333	0.565856445
1426.666667	0.568527344
1427	0.568732422
1427.333333	0.570326172
1427.666667	0.570292969
1428	0.569990234
1428.333333	0.57009082
1428.666667	0.571326172
1429	0.570410156
1429.333333	0.569958008
1429.666667	0.570010742
1430	0.568152344
1430.333333	0.569206055
1430.666667	0.568977539
1431	0.567415039
1431.333333	0.568192383
1431.666667	0.568470703
1432	0.567939453
1432.333333	0.570913086
1432.666667	0.571737305
1433	0.573260742
1433.333333	0.574222656
1433.666667	0.57621582
1434	0.578193359
1434.333333	0.57925293
1434.666667	0.580171875
1435	0.579536133
1435.333333	0.582217773
1435.666667	0.585654297
1436	0.58749707
1436.333333	0.587810547
1436.666667	0.592094727
1437	0.590241211
1437.333333	0.592075195
1437.666667	0.593320313
1438	0.593548828
1438.333333	0.5945625
1438.666667	0.597362305
1439	0.598105469
1439.333333	0.599879883
1439.666667	0.602203125
1440	0.602236328
1440.333333	0.603214844
1440.666667	0.606280273
1441	0.608016602
1441.333333	0.607136719
1441.666667	0.607608398
1442	0.610016602
1442.333333	0.611243164
1442.666667	0.613774414
1443	0.614720703
1443.333333	0.615825195
1443.666667	0.617515625
1444	0.616375977
1444.333333	0.617270508
1444.666667	0.619801758
1445	0.622301758
1445.333333	0.622589844
1445.666667	0.625013672
1446	0.622759766
1446.333333	0.622117188
1446.666667	0.624001953
1447	0.624852539
1447.333333	0.625108398
1447.666667	0.625732422
1448	0.621897461
1448.333333	0.62074707
1448.666667	0.61915625
1449	0.617607422
1449.333333	0.617147461
1449.666667	0.616045898
1450	0.619431641
1450.333333	0.617709961
1450.666667	0.616769531
1451	0.616405273
1451.333333	0.615375977
1451.666667	0.613101563
1452	0.61024707
1452.333333	0.612000977
1452.666667	0.610816406
1453	0.612623047
1453.333333	0.611402344
1453.666667	0.614889648
1454	0.615578125
1454.333333	0.615530273
1454.666667	0.609878906
1455	0.614321289
1455.333333	0.617386719
1455.666667	0.615819336
1456	0.614770508
1456.333333	0.613160156
1456.666667	0.614358398
1457	0.611727539
1457.333333	0.619691406
1457.666667	0.617869141
1458	0.620404297
1458.333333	0.622171875
1458.666667	0.622137695
1459	0.622546875
1459.333333	0.624482422
1459.666667	0.626949219
1460	0.62605957
1460.333333	0.625691406
1460.666667	0.612508789
1461	0.61575
1461.333333	0.615167969
1461.666667	0.617951172
1462	0.614634766
1462.333333	0.615513672
1462.666667	0.623389648
1463	0.619483398
1463.333333	0.619649414
1463.666667	0.619508789
1464	0.62253125
1464.333333	0.603817383
1464.666667	0.604181641
1465	0.602577148
1465.333333	0.603114258
1465.666667	0.603385742
1466	0.602216797
1466.333333	0.608769531
1466.666667	0.60396875
1467	0.627265625
1467.333333	0.624823242
1467.666667	0.625535156
1468	0.626527344
1468.333333	0.627692383
1468.666667	0.628130859
1469	0.62918457
1469.333333	0.627677734
1469.666667	0.62734375
1470	0.627613281
1470.333333	0.628102539
1470.666667	0.628197266
1471	0.629699219
1471.333333	0.606760742
1471.666667	0.606919922
1472	0.609375977
1472.333333	0.607069336
1472.666667	0.608807617
1473	0.60865918
1473.333333	0.609
1473.666667	0.602350586
1474	0.599823242
1474.333333	0.600674805
1474.666667	0.604845703
1475	0.606361328
1475.333333	0.603938477
1475.666667	0.601832031
1476	0.602166016
1476.333333	0.603982422
1476.666667	0.603803711
1477	0.60584668
1477.333333	0.610801758
1477.666667	0.618729492
1478	0.616027344
1478.333333	0.616405273
1478.666667	0.615646484
1479	0.616751953
1479.333333	0.617891602
1479.666667	0.620328125
1480	0.621822266
1480.333333	0.624822266
1480.666667	0.627450195
1481	0.628943359
1481.333333	0.628975586
1481.666667	0.630859375
1482	0.634511719
1482.333333	0.63090918
1482.666667	0.632973633
1483	0.640777344
1483.333333	0.633425781
1483.666667	0.63715625
1484	0.637788086
1484.333333	0.639022461
1484.666667	0.640007813
1485	0.647430664
1485.333333	0.645540039
1485.666667	0.645854492
1486	0.644614258
1486.333333	0.645176758
1486.666667	0.644174805
1487	0.644649414
1487.333333	0.645581055
1487.666667	0.646373047
1488	0.645947266
1488.333333	0.644874023
1488.666667	0.647295898
1489	0.647564453
1489.333333	0.648860352
1489.666667	0.650571289
1490	0.649660156
1490.333333	0.649804688
1490.666667	0.650157227
1491	0.648391602
1491.333333	0.647329102
1491.666667	0.646082031
1492	0.648770508
1492.333333	0.645692383
1492.666667	0.644988281
1493	0.641856445
1493.333333	0.64284082
1493.666667	0.641068359
1494	0.639396484
1494.333333	0.643125
1494.666667	0.643694336
1495	0.639569336
1495.333333	0.633860352
1495.666667	0.632583984
1496	0.63665332
1496.333333	0.635095703
1496.666667	0.635146484
1497	0.634391602
1497.333333	0.631557617
1497.666667	0.627183594
1498	0.628262695
1498.333333	0.627147461
1498.666667	0.627042969
1499	0.626202148
1499.333333	0.626004883
1499.666667	0.624000977
1500	0.624066406
1500.333333	0.620868164
1500.666667	0.619394531
1501	0.616018555
1501.333333	0.609647461
1501.666667	0.607668945
1502	0.607231445
1502.333333	0.60365332
1502.666667	0.598027344
1503	0.593771484
1503.333333	0.594535156
1503.666667	0.591735352
1504	0.587332031
1504.333333	0.58721875
1504.666667	0.584893555
1505	0.579762695
1505.333333	0.577007813
1505.666667	0.574923828
1506	0.573677734
1506.333333	0.570126953
1506.666667	0.568174805
1507	0.565163086
1507.333333	0.560381836
1507.666667	0.562726563
1508	0.558331055
1508.333333	0.556780273
1508.666667	0.552953125
1509	0.549027344
1509.333333	0.53925293
1509.666667	0.535383789
1510	0.533101563
1510.333333	0.530433594
1510.666667	0.527851563
1511	0.525457031
1511.333333	0.522134766
1511.666667	0.52037793
1512	0.516736328
1512.333333	0.51512207
1512.666667	0.512953125
1513	0.508579102
1513.333333	0.503763672
1513.666667	0.507150391
1514	0.501500977
1514.333333	0.500258789
1514.666667	0.498990234
1515	0.501746094
1515.333333	0.499297852
1515.666667	0.50600293
1516	0.50559082
1516.333333	0.49824707
1516.666667	0.496847656
1517	0.498341797
1517.333333	0.498094727
1517.666667	0.497967773
1518	0.504130859
1518.333333	0.505373047
1518.666667	0.50390625
1519	0.501433594
1519.333333	0.50390332
1519.666667	0.504100586
1520	0.503797852
1520.333333	0.508945313
1520.666667	0.511917969
1521	0.510485352
1521.333333	0.511800781
1521.666667	0.511953125
1522	0.517003906
1522.333333	0.520124023
1522.666667	0.520595703
1523	0.52522168
1523.333333	0.527356445
1523.666667	0.530512695
1524	0.530095703
1524.333333	0.532285156
1524.666667	0.530179688
1525	0.53090625
1525.333333	0.533103516
1525.666667	0.533897461
1526	0.536329102
1526.333333	0.535789063
1526.666667	0.536401367
1527	0.535836914
1527.333333	0.535462891
1527.666667	0.537017578
1528	0.538246094
1528.333333	0.539299805
1528.666667	0.540810547
1529	0.542050781
1529.333333	0.544046875
1529.666667	0.545267578
1530	0.546601563
1530.333333	0.548786133
1530.666667	0.551561523
1531	0.556939453
1531.333333	0.558079102
1531.666667	0.559691406
1532	0.56071875
1532.333333	0.562412109
1532.666667	0.562467773
1533	0.564259766
1533.333333	0.564710938
1533.666667	0.565160156
1534	0.565433594
1534.333333	0.564697266
1534.666667	0.564878906
1535	0.560557617
1535.333333	0.562698242
1535.666667	0.561886719
1536	0.563956055
1536.333333	0.564610352
1536.666667	0.5643125
1537	0.564513672
1537.333333	0.563873047
1537.666667	0.565668945
1538	0.565481445
1538.333333	0.56449707
1538.666667	0.564487305
1539	0.565556641
1539.333333	0.566386719
1539.666667	0.56847168
1540	0.568922852
1540.333333	0.570608398
1540.666667	0.570705078
1541	0.570347656
1541.333333	0.569948242
1541.666667	0.571297852
1542	0.567912109
1542.333333	0.570707031
1542.666667	0.573129883
1543	0.574710938
1543.333333	0.576842773
1543.666667	0.577493164
1544	0.578724609
1544.333333	0.579798828
1544.666667	0.582583984
1545	0.582214844
1545.333333	0.583745117
1545.666667	0.583825195
1546	0.584524414
1546.333333	0.585482422
1546.666667	0.585554688
1547	0.585326172
1547.333333	0.586348633
1547.666667	0.587890625
1548	0.588558594
1548.333333	0.58937207
1548.666667	0.588850586
1549	0.590808594
1549.333333	0.586796875
1549.666667	0.58922168
1550	0.595075195
1550.333333	0.597989258
1550.666667	0.597925781
1551	0.59890625
1551.333333	0.600021484
1551.666667	0.600245117
1552	0.593179688
1552.333333	0.59331543
1552.666667	0.592649414
1553	0.595386719
1553.333333	0.596800781
1553.666667	0.598882813
1554	0.604977539
1554.333333	0.60503125
1554.666667	0.606376953
1555	0.601203125
1555.333333	0.605296875
1555.666667	0.606753906
1556	0.608595703
1556.333333	0.60797168
1556.666667	0.608532227
1557	0.607610352
1557.333333	0.607330078
1557.666667	0.607583008
1558	0.60740625
1558.333333	0.606736328
1558.666667	0.606780273
1559	0.606307617
1559.333333	0.605763672
1559.666667	0.603826172
1560	0.603810547
1560.333333	0.59305957
1560.666667	0.593101563
1561	0.592738281
1561.333333	0.590883789
1561.666667	0.590069336
1562	0.588118164
1562.333333	0.587384766
1562.666667	0.586820313
1563	0.58555957
1563.333333	0.588324219
1563.666667	0.586818359
1564	0.586354492
1564.333333	0.585867188
1564.666667	0.581513672
1565	0.581990234
1565.333333	0.578768555
1565.666667	0.576850586
1566	0.574760742
1566.333333	0.574620117
1566.666667	0.573135742
1567	0.571495117
1567.333333	0.567386719
1567.666667	0.565408203
1568	0.564267578
1568.333333	0.553542969
1568.666667	0.551799805
1569	0.549374023
1569.333333	0.545389648
1569.666667	0.5394375
1570	0.539061523
1570.333333	0.535897461
1570.666667	0.534655273
1571	0.533136719
1571.333333	0.533742188
1571.666667	0.528919922
1572	0.527351563
1572.333333	0.527641602
1572.666667	0.527089844
1573	0.527274414
1573.333333	0.526928711
1573.666667	0.52577832
1574	0.52709668
1574.333333	0.527620117
1574.666667	0.527708984
1575	0.527538086
1575.333333	0.529193359
1575.666667	0.530029297
1576	0.531251953
1576.333333	0.529992188
1576.666667	0.53330957
1577	0.531521484
1577.333333	0.533819336
1577.666667	0.534728516
1578	0.536083008
1578.333333	0.536058594
1578.666667	0.535047852
1579	0.538173828
1579.333333	0.539003906
1579.666667	0.539926758
1580	0.540239258
1580.333333	0.543380859
1580.666667	0.54253418
1581	0.544194336
1581.333333	0.53506543
1581.666667	0.541862305
1582	0.540423828
1582.333333	0.54153125
1582.666667	0.547181641
1583	0.544143555
1583.333333	0.551873047
1583.666667	0.552665039
1584	0.546007813
1584.333333	0.550663086
1584.666667	0.545015625
1585	0.53856543
1585.333333	0.540543945
1585.666667	0.541460938
1586	0.541292969
1586.333333	0.540416016
1586.666667	0.538541992
1587	0.539250977
1587.333333	0.549470703
1587.666667	0.550873047
1588	0.553023438
1588.333333	0.552750977
1588.666667	0.556113281
1589	0.558855469
1589.333333	0.555504883
1589.666667	0.555576172
1590	0.554287109
1590.333333	0.554004883
1590.666667	0.554743164
1591	0.556029297
1591.333333	0.557237305
1591.666667	0.561029297
1592	0.560645508
1592.333333	0.563160156
1592.666667	0.563416992
1593	0.56393457
1593.333333	0.565074219
1593.666667	0.563577148
1594	0.563996094
1594.333333	0.564171875
1594.666667	0.562982422
1595	0.56412207
1595.333333	0.563819336
1595.666667	0.564927734
1596	0.566178711
1596.333333	0.56609668
1596.666667	0.566355469
1597	0.571762695
1597.333333	0.571251953
1597.666667	0.571754883
1598	0.570672852
1598.333333	0.569322266
1598.666667	0.569489258
1599	0.568765625
1599.333333	0.568344727
1599.666667	0.567361328
1600	0.567275391
1600.333333	0.565712891
1600.666667	0.562863281
1601	0.560146484
1601.333333	0.557981445
1601.666667	0.556568359
1602	0.556428711
1602.333333	0.556246094
1602.666667	0.553345703
1603	0.552129883
1603.333333	0.550035156
1603.666667	0.549671875
1604	0.548227539
1604.333333	0.549117188
1604.666667	0.547550781
1605	0.544728516
1605.333333	0.5455
1605.666667	0.545748047
1606	0.544737305
1606.333333	0.543989258
1606.666667	0.543183594
1607	0.541748047
1607.333333	0.541286133
1607.666667	0.539802734
1608	0.538964844
1608.333333	0.537049805
1608.666667	0.537547852
1609	0.53603125
1609.333333	0.535048828
1609.666667	0.533208984
1610	0.531964844
1610.333333	0.530097656
1610.666667	0.529227539
1611	0.526842773
1611.333333	0.52425
1611.666667	0.521787109
1612	0.520638672
1612.333333	0.51950293
1612.666667	0.515835938
1613	0.5145
1613.333333	0.513708984
1613.666667	0.511083984
1614	0.510183594
1614.333333	0.5100625
1614.666667	0.508042969
1615	0.506494141
1615.333333	0.505803711
1615.666667	0.50502832
1616	0.503456055
1616.333333	0.499049805
1616.666667	0.49875293
1617	0.496581055
1617.333333	0.494542969
1617.666667	0.495027344
1618	0.495154297
1618.333333	0.496458984
1618.666667	0.497975586
1619	0.494964844
1619.333333	0.496737305
1619.666667	0.495880859
1620	0.496675781
1620.333333	0.497162109
1620.666667	0.500433594
1621	0.496821289
1621.333333	0.499394531
1621.666667	0.498408203
1622	0.497599609
1622.333333	0.497178711
1622.666667	0.497792969
1623	0.498243164
1623.333333	0.496267578
1623.666667	0.496850586
1624	0.497677734
1624.333333	0.497945313
1624.666667	0.49825
1625	0.496982422
1625.333333	0.498116211
1625.666667	0.498688477
1626	0.495408203
1626.333333	0.494896484
1626.666667	0.496927734
1627	0.497960938
1627.333333	0.501923828
1627.666667	0.503305664
1628	0.504253906
1628.333333	0.507853516
1628.666667	0.509640625
1629	0.509026367
1629.333333	0.512328125
1629.666667	0.513583008
1630	0.516285156
1630.333333	0.516267578
1630.666667	0.516538086
1631	0.517207031
1631.333333	0.516996094
1631.666667	0.517401367
1632	0.518797852
1632.333333	0.518191406
1632.666667	0.518416016
1633	0.51753418
1633.333333	0.517731445
1633.666667	0.518760742
1634	0.519644531
1634.333333	0.5198125
1634.666667	0.518275391
1635	0.517487305
1635.333333	0.519381836
1635.666667	0.519980469
1636	0.522532227
1636.333333	0.522819336
1636.666667	0.523694336
1637	0.524527344
1637.333333	0.52530957
1637.666667	0.526266602
1638	0.527128906
1638.333333	0.527114258
1638.666667	0.52731543
1639	0.52765625
1639.333333	0.528456055
1639.666667	0.528516602
1640	0.529536133
1640.333333	0.531188477
1640.666667	0.531816406
1641	0.532999023
1641.333333	0.533405273
1641.666667	0.535797852
1642	0.536341797
1642.333333	0.536800781
1642.666667	0.536748047
1643	0.538074219
1643.333333	0.537382813
1643.666667	0.537158203
1644	0.536414063
1644.333333	0.535631836
1644.666667	0.534915039
1645	0.535262695
1645.333333	0.535064453
1645.666667	0.535533203
1646	0.5375
1646.333333	0.536620117
1646.666667	0.539563477
1647	0.536225586
1647.333333	0.535369141
1647.666667	0.53525293
1648	0.537301758
1648.333333	0.537398438
1648.666667	0.539996094
1649	0.535711914
1649.333333	0.537697266
1649.666667	0.541962891
1650	0.542880859
1650.333333	0.543296875
1650.666667	0.543447266
1651	0.544182617
1651.333333	0.54390918
1651.666667	0.543726563
1652	0.541258789
1652.333333	0.536255859
1652.666667	0.537329102
1653	0.538706055
1653.333333	0.542546875
1653.666667	0.542998047
1654	0.54434082
1654.333333	0.540378906
1654.666667	0.541027344
1655	0.543389648
1655.333333	0.548004883
1655.666667	0.545366211
1656	0.549148438
1656.333333	0.547047852
1656.666667	0.547609375
1657	0.548452148
1657.333333	0.548023438
1657.666667	0.547986328
1658	0.550064453
1658.333333	0.550119141
1658.666667	0.548889648
1659	0.54647168
1659.333333	0.546344727
1659.666667	0.548358398
1660	0.550827148
1660.333333	0.556429688
1660.666667	0.557168945
1661	0.558203125
1661.333333	0.55727832
1661.666667	0.557254883
1662	0.557379883
1662.333333	0.559211914
1662.666667	0.560418945
1663	0.55978418
1663.333333	0.560180664
1663.666667	0.561412109
1664	0.562831055
1664.333333	0.563484375
1664.666667	0.56347168
1665	0.56709082
1665.333333	0.565522461
1665.666667	0.565639648
1666	0.565539063
1666.333333	0.565257813
